# time_mcc alt lat lon
1.683754311270493984e+09 3.286690624846771971e+04 -4.903383259173339326e+01 1.605316772080333294e+02
1.683754511221575499e+09 3.285679686974193464e+04 -4.902366639092184641e+01 1.607168273303464048e+02
1.683754711330302954e+09 3.285379686878383654e+04 -4.901100162859331277e+01 1.609008178163554703e+02
1.683754911833187342e+09 3.285379686878383654e+04 -4.901100162859331277e+01 1.609008178163554703e+02
1.683755111929024696e+09 3.285529686926288559e+04 -4.899850085820036583e+01 1.610821532507152369e+02
1.683755311975340366e+09 3.284979687068839121e+04 -4.898016741475559854e+01 1.612669982717528683e+02
1.683755512000908613e+09 3.284979687068839121e+04 -4.898016741475559854e+01 1.612669982717528683e+02
1.683755711949589729e+09 3.281720312121724419e+04 -4.896416858280174722e+01 1.614431762372709613e+02
1.683755911935485840e+09 3.282879687352776091e+04 -4.895183184625390993e+01 1.616166686410123248e+02
1.683756111965003252e+09 3.282879687352776091e+04 -4.895183184625390993e+01 1.616166686410123248e+02
1.683756311977868557e+09 3.287120311937089718e+04 -4.894283295118781751e+01 1.617871703817013440e+02
1.683756512020079374e+09 3.287120311937089718e+04 -4.894283295118781751e+01 1.617871703817013440e+02
1.683756711986111403e+09 3.287540624800031219e+04 -4.893566516668900590e+01 1.619601440294553072e+02
1.683756911993133068e+09 3.285840624893512722e+04 -4.892533493203234940e+01 1.621451721112582049e+02
1.683757111995542526e+09 3.285840624893512722e+04 -4.892533493203234940e+01 1.621451721112582049e+02
1.683757312008152008e+09 3.285840624893512722e+04 -4.892533493203234940e+01 1.621451721112582049e+02
1.683757512002490044e+09 3.282359374776100594e+04 -4.891316608500508067e+01 1.625031737569959773e+02
1.683757711982738018e+09 3.282359374776100594e+04 -4.891316608500508067e+01 1.625031737569959773e+02
1.683757911982721567e+09 3.284770312459387060e+04 -4.891533280697542807e+01 1.626778258808603823e+02
1.683758111973914385e+09 3.280199999543884769e+04 -4.891550065458647367e+01 1.628601684008864936e+02
1.683758311895344496e+09 3.280199999543884769e+04 -4.891550065458647367e+01 1.628601684008864936e+02
1.683758511796282768e+09 3.280199999543884769e+04 -4.891550065458647367e+01 1.628601684008864936e+02
1.683758711703829288e+09 3.282329687495326652e+04 -4.892016602189283958e+01 1.632208251820925398e+02
1.683758911680385590e+09 3.282329687495326652e+04 -4.892016602189283958e+01 1.632208251820925398e+02
1.683759111780592918e+09 3.282329687495326652e+04 -4.892016602189283958e+01 1.632208251820925398e+02
1.683759311797428608e+09 3.282329687495326652e+04 -4.892016602189283958e+01 1.632208251820925398e+02
1.683759511723117113e+09 3.283759374586809281e+04 -4.891533280697542807e+01 1.635848388317005515e+02
1.683759711717506170e+09 3.284279687163484778e+04 -4.891283420354892542e+01 1.637641600947277993e+02
1.683759911652021885e+09 3.286049999502964783e+04 -4.890850067578919891e+01 1.639466552492106644e+02
1.683760111644073486e+09 3.286049999502964783e+04 -4.890850067578919891e+01 1.639466552492106644e+02
1.683760311604426146e+09 3.286049999502964783e+04 -4.890850067578919891e+01 1.639466552492106644e+02
1.683760511575023651e+09 3.293579687269771966e+04 -4.888866808705233780e+01 1.643083495423915679e+02
1.683760711533448458e+09 3.293579687269771966e+04 -4.888866808705233780e+01 1.643083495423915679e+02
1.683760911540956736e+09 3.293579687269771966e+04 -4.888866808705233780e+01 1.643083495423915679e+02
1.683761111530060291e+09 3.295529686937930092e+04 -4.887033464360757051e+01 1.646569823996762238e+02
1.683761311505214214e+09 3.296440624142168235e+04 -4.886283493574308778e+01 1.648345031460827386e+02
1.683761511554149628e+09 3.296440624142168235e+04 -4.886283493574308778e+01 1.648345031460827386e+02
1.683761711656340837e+09 3.296440624142168235e+04 -4.886283493574308778e+01 1.648345031460827386e+02
1.683761911686412811e+09 3.295649999705061782e+04 -4.885366823497546562e+01 1.650109862966954211e+02
1.683762111671635628e+09 3.293240624711206328e+04 -4.884199907510588190e+01 1.651900023746280795e+02
1.683762311773840904e+09 3.293240624711206328e+04 -4.884199907510588190e+01 1.651900023746280795e+02
1.683762511746998549e+09 3.293820311849428981e+04 -4.882816696512237087e+01 1.653786620836189627e+02
1.683762711757687807e+09 3.298270311997800309e+04 -4.881183243794642124e+01 1.655696715753454669e+02
1.683762911720290422e+09 3.298270311997800309e+04 -4.881183243794642124e+01 1.655696715753454669e+02
1.683763111963408232e+09 3.297020312234996527e+04 -4.879999924423172786e+01 1.657616576426107713e+02
1.683763312108105898e+09 3.297879687370238389e+04 -4.879449845263606278e+01 1.659456786387473244e+02
1.683763512259390354e+09 3.300920311571312777e+04 -4.878583148093564148e+01 1.661313476008668886e+02
1.683763712446674347e+09 3.300920311571312777e+04 -4.878583148093564148e+01 1.661313476008668886e+02
1.683763912606601477e+09 3.296379686891189340e+04 -4.876633454551136282e+01 1.663294982226401544e+02
1.683764112763704300e+09 3.292270311990815389e+04 -4.874583438009625525e+01 1.665241698516821884e+02
1.683764312917410612e+09 3.292270311990815389e+04 -4.874583438009625525e+01 1.665241698516821884e+02
1.683764513172103882e+09 3.288149999219027814e+04 -4.872333148464637986e+01 1.667088317281354080e+02
1.683764713461450338e+09 3.285870312174285937e+04 -4.870016482628420107e+01 1.668921508237002627e+02
1.683764913688313723e+09 3.285870312174285937e+04 -4.870016482628420107e+01 1.668921508237002627e+02
1.683765113895828247e+09 3.286259374112416845e+04 -4.867916488989236967e+01 1.670763549644212276e+02
1.683765314009381533e+09 3.286259374112416845e+04 -4.867916488989236967e+01 1.670763549644212276e+02
1.683765514058561563e+09 3.286259374112416845e+04 -4.867916488989236967e+01 1.670763549644212276e+02
1.683765714211389303e+09 3.293090624663301423e+04 -4.863966751812018430e+01 1.674345092446158105e+02
1.683765914312680244e+09 3.293090624663301423e+04 -4.863966751812018430e+01 1.674345092446158105e+02
1.683766114394326448e+09 3.291840624900497642e+04 -4.861966708177227048e+01 1.676154784736259558e+02
1.683766314587374210e+09 3.290190624373543687e+04 -4.859899902683659434e+01 1.677966613573480004e+02
1.683766514632821560e+09 3.290190624373543687e+04 -4.859899902683659434e+01 1.677966613573480004e+02
1.683766714598204374e+09 3.284559374205898348e+04 -4.857883455664357797e+01 1.679818114796610757e+02
1.683766914718740702e+09 3.283640624509109330e+04 -4.856083299465496594e+01 1.681736449962886013e+02
1.683767114722498894e+09 3.283640624509109330e+04 -4.856083299465496594e+01 1.681736449962886013e+02
1.683767314726024866e+09 3.283640624509109330e+04 -4.856083299465496594e+01 1.681736449962886013e+02
1.683767514685628176e+09 3.292720312134530104e+04 -4.854633334990272431e+01 1.683626708268100742e+02
1.683767714665577888e+09 3.292720312134530104e+04 -4.854633334990272431e+01 1.683626708268100742e+02
1.683767914678215265e+09 3.292570312086625199e+04 -4.851800159516697875e+01 1.687281493816357170e+02
1.683768114778544426e+09 3.291570312085461046e+04 -4.850233460275976682e+01 1.689174803972517793e+02
1.683768314794111967e+09 3.291570312085461046e+04 -4.850233460275976682e+01 1.689174803972517793e+02
1.683768514779263496e+09 3.291570312085461046e+04 -4.850233460275976682e+01 1.689174803972517793e+02
1.683768714813733816e+09 3.288849999124382157e+04 -4.848733522894031722e+01 1.691046752848440633e+02
1.683768914766874075e+09 3.288849999124382157e+04 -4.848733522894031722e+01 1.691046752848440633e+02
1.683769114692114592e+09 3.288849999124382157e+04 -4.848733522894031722e+01 1.691046752848440633e+02
1.683769314708705425e+09 3.285409374159157596e+04 -4.845983508472792778e+01 1.696643371390328525e+02
1.683769514729799509e+09 3.284559374205898348e+04 -4.844883350153659052e+01 1.698498534666956061e+02
1.683769714682321072e+09 3.284559374205898348e+04 -4.844883350153659052e+01 1.698498534666956061e+02
1.683769914682951450e+09 3.287390624752126314e+04 -4.843733218927805950e+01 1.700341796479267487e+02
1.683770114690882206e+09 3.286990624942581780e+04 -4.842616657224161969e+01 1.702153320215212489e+02
1.683770314720417738e+09 3.286990624942581780e+04 -4.842616657224161969e+01 1.702153320215212489e+02
1.683770514672853947e+09 3.286990624942581780e+04 -4.842616657224161969e+01 1.702153320215212489e+02
1.683770714697975636e+09 3.289520311748962558e+04 -4.841666794810831931e+01 1.703933105036600750e+02
1.683770914711934328e+09 3.289829687026754982e+04 -4.840783312879685241e+01 1.705716551911485226e+02
1.683771114660035849e+09 3.292940624615396518e+04 -4.840000153947621442e+01 1.707470092155847396e+02
1.683771314627194881e+09 3.292940624615396518e+04 -4.840000153947621442e+01 1.707470092155847396e+02
1.683771514571199656e+09 3.290349999603431206e+04 -4.839216617829915634e+01 1.709263305624309623e+02
1.683771714438774586e+09 3.289340624420284439e+04 -4.838366701230026479e+01 1.711098327187611403e+02
1.683771914420807838e+09 3.291199999556690454e+04 -4.837566757536858120e+01 1.712921752387872516e+02
1.683772114333842039e+09 3.291199999556690454e+04 -4.837566757536858120e+01 1.712921752387872516e+02
1.683772314293223143e+09 3.291199999556690454e+04 -4.837566757536858120e+01 1.712921752387872516e+02
1.683772514219898462e+09 3.290159374403338734e+04 -4.836600114553375107e+01 1.714736633076038288e+02
1.683772714189045191e+09 3.290290624087278411e+04 -4.835533525756451922e+01 1.716531677152153748e+02
1.683772914228654861e+09 3.290290624087278411e+04 -4.835533525756451922e+01 1.716531677152153748e+02
1.683773114177726269e+09 3.285740624225172360e+04 -4.834316636862772754e+01 1.718320007323827667e+02
1.683773314171232224e+09 3.283759374586809281e+04 -4.832849887626443319e+01 1.720134887173803122e+02
1.683773514105399609e+09 3.283759374586809281e+04 -4.832849887626443319e+01 1.720134887173803122e+02
1.683773714060936928e+09 3.283759374586809281e+04 -4.832849887626443319e+01 1.720134887173803122e+02
1.683773914020079136e+09 3.284490624462368578e+04 -4.829566574615790842e+01 1.723751830943802474e+02
1.683774113941451073e+09 3.284490624462368578e+04 -4.829566574615790842e+01 1.723751830943802474e+02
1.683774313861060143e+09 3.284490624462368578e+04 -4.829566574615790842e+01 1.723751830943802474e+02
1.683774513923765182e+09 3.289490624468189344e+04 -4.827216720633957436e+01 1.727310180181476653e+02
1.683774713900601625e+09 3.289490624468189344e+04 -4.827216720633957436e+01 1.727310180181476653e+02
1.683774914052292109e+09 3.292420312038720294e+04 -4.826266481034985389e+01 1.729033202754574177e+02
1.683775114055657387e+09 3.292420312038720294e+04 -4.826266481034985389e+01 1.729033202754574177e+02
1.683775313973381281e+09 3.292420312038720294e+04 -4.826266481034985389e+01 1.729033202754574177e+02
1.683775513901485920e+09 3.292449999319494236e+04 -4.822783280588403443e+01 1.734096679448638270e+02
1.683775713852237463e+09 3.292449999319494236e+04 -4.822783280588403443e+01 1.734096679448638270e+02
1.683775913814893246e+09 3.292449999319494236e+04 -4.822783280588403443e+01 1.734096679448638270e+02
1.683776113800271273e+09 3.293879687365581776e+04 -4.821633149362549631e+01 1.735763549137805626e+02
1.683776313675740719e+09 3.294949999799707439e+04 -4.820566560565625736e+01 1.737401732601551885e+02
1.683776513619869232e+09 3.295220311660137668e+04 -4.819400025955261668e+01 1.739033202999046352e+02
1.683776713557567596e+09 3.295220311660137668e+04 -4.819400025955261668e+01 1.739033202999046352e+02
1.683776913487709522e+09 3.300590624194729753e+04 -4.818333437158338484e+01 1.740700072688213709e+02
1.683777113502599478e+09 3.297299999277410097e+04 -4.816916656637777550e+01 1.742411498898270565e+02
1.683777313604467392e+09 3.297299999277410097e+04 -4.816916656637777550e+01 1.742411498898270565e+02
1.683777513700624228e+09 3.297299999277410097e+04 -4.816916656637777550e+01 1.742411498898270565e+02
1.683777713669931650e+09 3.297049999515770469e+04 -4.815366746349112503e+01 1.744186706362335713e+02
1.683777913701644897e+09 3.297049999515770469e+04 -4.815366746349112503e+01 1.744186706362335713e+02
1.683778113674446344e+09 3.296229686843284435e+04 -4.813966754780609136e+01 1.745880126567994921e+02
1.683778313617050171e+09 3.295070311612232763e+04 -4.812699892980209881e+01 1.747604979748745677e+02
1.683778513520673752e+09 3.298299999278574251e+04 -4.810516742479642005e+01 1.750943298160783570e+02
1.683778713478913307e+09 3.298299999278574251e+04 -4.810516742479642005e+01 1.750943298160783570e+02
1.683778913410105228e+09 3.298299999278574251e+04 -4.810516742479642005e+01 1.750943298160783570e+02
1.683779113526365280e+09 3.298149999230669346e+04 -4.809083177197976511e+01 1.752625122003402680e+02
1.683779313624477863e+09 3.296229686843284435e+04 -4.807149891231011196e+01 1.754360046040816314e+02
1.683779513841344595e+09 3.294979687080480653e+04 -4.804999924685107260e+01 1.756098327030450719e+02
1.683779713901489735e+09 3.294979687080480653e+04 -4.804999924685107260e+01 1.756098327030450719e+02
1.683779913837479591e+09 3.294670311802688229e+04 -4.803333283821896771e+01 1.757769774915130938e+02
1.683780113733137608e+09 3.292449999319494236e+04 -4.801716615865407078e+01 1.759448241805529278e+02
1.683780313627595663e+09 3.292449999319494236e+04 -4.801716615865407078e+01 1.759448241805529278e+02
1.683780513597980261e+09 3.294520311754783324e+04 -4.799766540946384907e+01 1.761130065648148388e+02
1.683780713464414120e+09 3.295249999895517249e+04 -4.798066711937558892e+01 1.762774963016336756e+02
1.683780913424051046e+09 3.295249999895517249e+04 -4.798066711937558892e+01 1.762774963016336756e+02
1.683781113543658495e+09 3.289249999888532329e+04 -4.795783234246955828e+01 1.764509887053749821e+02
1.683781313537900925e+09 3.289249999888532329e+04 -4.795783234246955828e+01 1.764509887053749821e+02
1.683781513581539154e+09 3.286870312175450090e+04 -4.793383411549353923e+01 1.766208495657473918e+02
1.683781713578834534e+09 3.287359374781921360e+04 -4.791149902574520070e+01 1.767866820834545933e+02
1.683781913534293175e+09 3.287359374781921360e+04 -4.791149902574520070e+01 1.767866820834545933e+02
1.683782113747570038e+09 3.288520311747798405e+04 -4.789066697887393076e+01 1.769470214370980443e+02
1.683782313892470360e+09 3.292079686790722917e+04 -4.787183380636196262e+01 1.771049804140592414e+02
1.683782513896583557e+09 3.292079686790722917e+04 -4.787183380636196262e+01 1.771049804140592414e+02
1.683782713874210119e+09 3.292179687459063280e+04 -4.785266498053741202e+01 1.772601622988610188e+02
1.683782913817029476e+09 3.292179687459063280e+04 -4.785266498053741202e+01 1.772601622988610188e+02
1.683783114027238607e+09 3.288120311938253872e+04 -4.781316760876522665e+01 1.775708312535590494e+02
1.683783314645959377e+09 3.288120311938253872e+04 -4.781316760876522665e+01 1.775708312535590494e+02
1.683783515207653999e+09 3.288120311938253872e+04 -4.781316760876522665e+01 1.775708312535590494e+02
1.683783715910322189e+09 3.288820311843608215e+04 -4.779216767237339525e+01 1.778736571776386199e+02
1.683783916642652273e+09 3.288820311843608215e+04 -4.779216767237339525e+01 1.778736571776386199e+02
1.683784117377564192e+09 3.289799999745981768e+04 -4.778566742264332134e+01 1.780273437309142537e+02
1.683784318034708023e+09 3.290990624947238393e+04 -4.778116608918205799e+01 1.781798400539392446e+02
1.683784518614987135e+09 3.292940624615396518e+04 -4.777866748575555533e+01 1.783288268741054594e+02
1.683784719240139008e+09 3.292940624615396518e+04 -4.777866748575555533e+01 1.783288268741054594e+02
1.683784919829977274e+09 3.292940624615396518e+04 -4.777866748575555533e+01 1.783288268741054594e+02
1.683785120541388750e+09 3.291570312085461046e+04 -4.776916504785631901e+01 1.784853515397956016e+02
1.683785321249092817e+09 3.291020312228011608e+04 -4.775916673656533362e+01 1.786466674689777960e+02
1.683785522094081640e+09 3.291020312228011608e+04 -4.775916673656533362e+01 1.786466674689777960e+02
1.683785722918884277e+09 3.291199999556690454e+04 -4.774700166139449209e+01 1.788099974856735344e+02
1.683785923833290815e+09 3.287659374877731170e+04 -4.773283389809840571e+01 1.789803466757247747e+02
1.683786124702738762e+09 3.287359374781921360e+04 -4.771749878714734194e+01 1.791496581861632080e+02
1.683786325641288519e+09 3.287359374781921360e+04 -4.771749878714734194e+01 1.791496581861632080e+02
1.683786526444153786e+09 3.287390624752126314e+04 -4.770299914239510031e+01 1.793175048752029852e+02
1.683786727136247873e+09 3.287390624752126314e+04 -4.770299914239510031e+01 1.793175048752029852e+02
1.683786927740067244e+09 3.287390624752126314e+04 -4.770299914239510031e+01 1.793175048752029852e+02
1.683787128356945515e+09 3.290259374117073457e+04 -4.767750168630794860e+01 1.796491699106174451e+02
1.683787328949532509e+09 3.290259374117073457e+04 -4.767750168630794860e+01 1.796491699106174451e+02
1.683787529573645353e+09 3.290190624373543687e+04 -4.766583252643836488e+01 1.798093261196765411e+02
1.683787730055158138e+09 3.290190624373543687e+04 -4.766583252643836488e+01 1.798093261196765411e+02
1.683787930498190880e+09 3.288640624514930096e+04 -4.765383148511262590e+01 1.799701538029988797e+02
1.683788131008471251e+09 3.292749999415304046e+04 -4.764133457039513786e+01 -1.798684997576914100e+02
1.683788331537664413e+09 3.291720312133365951e+04 -4.763633346595715778e+01 -1.797141724079181699e+02
1.683788532055340290e+09 3.291720312133365951e+04 -4.763633346595715778e+01 -1.797141724079181699e+02
1.683788732516048193e+09 3.292209374739837222e+04 -4.763216782771799984e+01 -1.795576629972917999e+02
1.683788933044629812e+09 3.293359374788906280e+04 -4.762450031415198737e+01 -1.794010010360276794e+02
1.683789133652248144e+09 3.293359374788906280e+04 -4.762450031415198737e+01 -1.794010010360276794e+02
1.683789334221804619e+09 3.293359374788906280e+04 -4.762450031415198737e+01 -1.794010010360276794e+02
1.683789534809955835e+09 3.291020312228011608e+04 -4.760800171122141222e+01 -1.790834961363774482e+02
1.683789735392941475e+09 3.291470312371726322e+04 -4.759783173855343819e+01 -1.789230042320962468e+02
1.683789935971864700e+09 3.291470312371726322e+04 -4.759783173855343819e+01 -1.789230042320962468e+02
1.683790136526434660e+09 3.290959374977033440e+04 -4.758166505898853416e+01 -1.787531738818514100e+02
1.683790337095256567e+09 3.290959374977033440e+04 -4.758166505898853416e+01 -1.787531738818514100e+02
1.683790537640855789e+09 3.291140624995143298e+04 -4.756816483046118549e+01 -1.785850067526532712e+02
1.683790738229596138e+09 3.291140624995143298e+04 -4.756816483046118549e+01 -1.785850067526532712e+02
1.683790938797895193e+09 3.290259374117073457e+04 -4.755866624823740096e+01 -1.784248352885304030e+02
1.683791139253133774e+09 3.288970311891513120e+04 -4.754866793694642269e+01 -1.782688293788276610e+02
1.683791339756624937e+09 3.288670311795703310e+04 -4.754216768721634878e+01 -1.781146698347559720e+02
1.683791540319140434e+09 3.288670311795703310e+04 -4.754216768721634878e+01 -1.781146698347559720e+02
1.683791740933371782e+09 3.288270311986158777e+04 -4.753766635375508542e+01 -1.779671630910521287e+02
1.683791941586826563e+09 3.289159374402174581e+04 -4.753099825641396592e+01 -1.778123321565362573e+02
1.683792142323511839e+09 3.289159374402174581e+04 -4.753099825641396592e+01 -1.778123321565362573e+02
1.683792343081209183e+09 3.291199999556690454e+04 -4.752533343097319118e+01 -1.776563263306525471e+02
1.683792543756925583e+09 3.292879687364417623e+04 -4.751433184778186103e+01 -1.774918365938337104e+02
1.683792744362527847e+09 3.292720312134530104e+04 -4.750249865406716765e+01 -1.773243408550797824e+02
1.683792944942672491e+09 3.292720312134530104e+04 -4.750249865406716765e+01 -1.773243408550797824e+02
1.683793145519015551e+09 3.292720312134530104e+04 -4.750249865406716765e+01 -1.773243408550797824e+02
1.683793346178862095e+09 3.288329686547705933e+04 -4.747949984331603446e+01 -1.769915009282975120e+02
1.683793546809536695e+09 3.288329686547705933e+04 -4.747949984331603446e+01 -1.769915009282975120e+02
1.683793747434785366e+09 3.288329686547705933e+04 -4.747949984331603446e+01 -1.769915009282975120e+02
1.683793948091035366e+09 3.287209374734016455e+04 -4.746766664960134818e+01 -1.768208313819069417e+02
1.683794148702922821e+09 3.286809374924471922e+04 -4.745283512339295129e+01 -1.766441650867099327e+02
1.683794349478126764e+09 3.289220311653152748e+04 -4.743566517192769538e+01 -1.764626617628295548e+02
1.683794550253254652e+09 3.289220311653152748e+04 -4.743566517192769538e+01 -1.764626617628295548e+02
1.683794750937804222e+09 3.284979687068839121e+04 -4.742066575619872992e+01 -1.762850037208490619e+02
1.683794951507536411e+09 3.285290624081457645e+04 -4.740533450092313217e+01 -1.761128387591132878e+02
1.683795152053633213e+09 3.285290624081457645e+04 -4.740533450092313217e+01 -1.761128387591132878e+02
1.683795352662323952e+09 3.286629686641187436e+04 -4.738949970281438340e+01 -1.759423371022433003e+02
1.683795553289921761e+09 3.285040624319818016e+04 -4.736983491977905913e+01 -1.757646637213799750e+02
1.683795754083204746e+09 3.284949999788065907e+04 -4.734833148246359258e+01 -1.755871734851010046e+02
1.683795954671173096e+09 3.284949999788065907e+04 -4.734833148246359258e+01 -1.755871734851010046e+02
1.683796155263496399e+09 3.282759374585645128e+04 -4.733549883061449748e+01 -1.754205017712480696e+02
1.683796355756545067e+09 3.283949999786901753e+04 -4.732133483917483829e+01 -1.752519989468278254e+02
1.683796556325151682e+09 3.283949999786901753e+04 -4.732133483917483829e+01 -1.752519989468278254e+02
1.683796756852042198e+09 3.283949999786901753e+04 -4.732133483917483829e+01 -1.752519989468278254e+02
1.683796957443684816e+09 3.282640624507945176e+04 -4.729800037511112265e+01 -1.749163360788757871e+02
1.683797157988600731e+09 3.282640624507945176e+04 -4.729800037511112265e+01 -1.749163360788757871e+02
1.683797358580686808e+09 3.282640624507945176e+04 -4.729800037511112265e+01 -1.749163360788757871e+02
1.683797559172116280e+09 3.282640624507945176e+04 -4.729800037511112265e+01 -1.749163360788757871e+02
1.683797759700180292e+09 3.283979687067674968e+04 -4.726766589034061639e+01 -1.745718384335217479e+02
1.683797960291525602e+09 3.284009374348448910e+04 -4.725149921077571236e+01 -1.744043274397040477e+02
1.683798160880492687e+09 3.284009374348448910e+04 -4.725149921077571236e+01 -1.744043274397040477e+02
1.683798361490572691e+09 3.282270311979173857e+04 -4.723816682985940929e+01 -1.742383270324762634e+02
1.683798562205421925e+09 3.280840624887691956e+04 -4.722499848278821588e+01 -1.740749970157805251e+02
1.683798763010476112e+09 3.280840624887691956e+04 -4.722499848278821588e+01 -1.740749970157805251e+02
1.683798963776028395e+09 3.280349999591789674e+04 -4.721066668564701985e+01 -1.739125061114114885e+02
1.683799164481348753e+09 3.282449999307852704e+04 -4.719633484659631506e+01 -1.737494965348740834e+02
1.683799365010017872e+09 3.283209374729359843e+04 -4.718099977755476715e+01 -1.735881653506281168e+02
1.683799565630041599e+09 3.283209374729359843e+04 -4.718099977755476715e+01 -1.735881653506281168e+02
1.683799766187408924e+09 3.283209374729359843e+04 -4.718099977755476715e+01 -1.735881653506281168e+02
1.683799966726859808e+09 3.285870312174285937e+04 -4.716466525037881752e+01 -1.734264984711600732e+02
1.683800167207716465e+09 3.287420312032899528e+04 -4.714950180080474951e+01 -1.732660064830598401e+02
1.683800367728159666e+09 3.287420312032899528e+04 -4.714950180080474951e+01 -1.732660064830598401e+02
1.683800568311225653e+09 3.287420312032899528e+04 -4.714950180080474951e+01 -1.732660064830598401e+02
1.683800768869246006e+09 3.286690624846771971e+04 -4.712133407991410650e+01 -1.729411621375338086e+02
1.683800969427547932e+09 3.283849999118561391e+04 -4.710783389329627369e+01 -1.727751618141250560e+02
1.683801169996354818e+09 3.283849999118561391e+04 -4.710783389329627369e+01 -1.727751618141250560e+02
1.683801370579881668e+09 3.283490624461204425e+04 -4.709149936612031695e+01 -1.726048279629565911e+02
1.683801571195255995e+09 3.283340624413299520e+04 -4.707483295748821206e+01 -1.724364929442378980e+02
1.683801771765887022e+09 3.283340624413299520e+04 -4.707483295748821206e+01 -1.724364929442378980e+02
1.683801972222024918e+09 3.285649999693420250e+04 -4.705883408362484488e+01 -1.722684937045603419e+02
1.683802172696962595e+09 3.286540624798867066e+04 -4.704283525167099356e+01 -1.721000061352038699e+02
1.683802373243067503e+09 3.286229686831642903e+04 -4.702833179315280177e+01 -1.719306641146379206e+02
1.683802573822167158e+09 3.286229686831642903e+04 -4.702833179315280177e+01 -1.719306641146379206e+02
1.683802774426794052e+09 3.286229686831642903e+04 -4.702833179315280177e+01 -1.719306641146379206e+02
1.683802975041987658e+09 3.285620312412646308e+04 -4.700216676038740360e+01 -1.716020050811586088e+02
1.683803175653169394e+09 3.285620312412646308e+04 -4.700216676038740360e+01 -1.716020050811586088e+02
1.683803376221510887e+09 3.285620312412646308e+04 -4.700216676038740360e+01 -1.716020050811586088e+02
1.683803576734229803e+09 3.285499999645515345e+04 -4.698816684470236282e+01 -1.714413300322930525e+02
1.683803777239142418e+09 3.281690624840951205e+04 -4.697399903949676059e+01 -1.712796631528250089e+02
1.683803977731257677e+09 3.287479686594446684e+04 -4.695683290179745484e+01 -1.711141663303398843e+02
1.683804178246873379e+09 3.287479686594446684e+04 -4.695683290179745484e+01 -1.711141663303398843e+02
1.683804378822272062e+09 3.288790624562835001e+04 -4.693866730596373316e+01 -1.709510040355266653e+02
1.683804579433530807e+09 3.290590624183088221e+04 -4.692333223692219235e+01 -1.707881622646907829e+02
1.683804779925165892e+09 3.290590624183088221e+04 -4.692333223692219235e+01 -1.707881622646907829e+02
1.683804980471872568e+09 3.290129687122564792e+04 -4.690866855832484106e+01 -1.706235047221704235e+02
1.683805181184475899e+09 3.288759374592630047e+04 -4.689416505789714051e+01 -1.704595032312114427e+02
1.683805381774131536e+09 3.289159374402174581e+04 -4.687950137929979633e+01 -1.702986602928253603e+02
1.683805582347161770e+09 3.289159374402174581e+04 -4.687950137929979633e+01 -1.702986602928253603e+02
1.683805782902844429e+09 3.289159374402174581e+04 -4.687950137929979633e+01 -1.702986602928253603e+02
1.683805983471549749e+09 3.291959374978197593e+04 -4.686783221943020550e+01 -1.701393280248481972e+02
1.683806184029888391e+09 3.290379686884204420e+04 -4.685833359529691222e+01 -1.699785004253449188e+02
1.683806384603676081e+09 3.290379686884204420e+04 -4.685833359529691222e+01 -1.699785004253449188e+02
1.683806585203533888e+09 3.289459374497984390e+04 -4.684716797826047241e+01 -1.698186645726250958e+02
1.683806785771385908e+09 3.289129687121400639e+04 -4.683416752070984046e+01 -1.696575012778997120e+02
1.683806986326639175e+09 3.289129687121400639e+04 -4.683416752070984046e+01 -1.696575012778997120e+02
1.683807186917272329e+09 3.290440624135183316e+04 -4.681716537494612140e+01 -1.694941711773849420e+02
1.683807387467228413e+09 3.289279687169305544e+04 -4.679983524531122185e+01 -1.693301696864259895e+02
1.683807588016105652e+09 3.286749999408319127e+04 -4.678016664850995454e+01 -1.691649933040991982e+02
1.683807788527679920e+09 3.286749999408319127e+04 -4.678016664850995454e+01 -1.691649933040991982e+02
1.683807989141184330e+09 3.286929686736997246e+04 -4.676333239226679694e+01 -1.690021667883270879e+02
1.683808189683956623e+09 3.290499999651336111e+04 -4.674800113699119919e+01 -1.688396607127132825e+02
1.683808390292507887e+09 3.290499999651336111e+04 -4.674800113699119919e+01 -1.688396607127132825e+02
1.683808590878525257e+09 3.290499999651336111e+04 -4.674800113699119919e+01 -1.688396607127132825e+02
1.683808791382783175e+09 3.288579687263951200e+04 -4.670849990954354780e+01 -1.685138397916485076e+02
1.683808991958952904e+09 3.283820311837787449e+04 -4.669016650800829638e+01 -1.683568267962794778e+02
1.683809192560206652e+09 3.283820311837787449e+04 -4.669016650800829638e+01 -1.683568267962794778e+02
1.683809393219865322e+09 3.283820311837787449e+04 -4.669016650800829638e+01 -1.683568267962794778e+02
1.683809593835698843e+09 3.285649999693420250e+04 -4.667066575881807466e+01 -1.681991730044128417e+02
1.683809794351812601e+09 3.284159374396353815e+04 -4.665100101769226626e+01 -1.680359955383548538e+02
1.683809994928990126e+09 3.284159374396353815e+04 -4.665100101769226626e+01 -1.680359955383548538e+02
1.683810195395196676e+09 3.287049999504128937e+04 -4.662866592794392773e+01 -1.678739929636647048e+02
1.683810395882052422e+09 3.292879687364417623e+04 -4.660633469387104810e+01 -1.677129974746408436e+02
1.683810596360297680e+09 3.292049999509949703e+04 -4.658433152748838069e+01 -1.675523376808390879e+02
1.683810796875363111e+09 3.292049999509949703e+04 -4.658433152748838069e+01 -1.675523376808390879e+02
